group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
interleukin_6,26881-3,Interleukin 6,Ser/Plas,pg/mL,pg/ml|pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"INTERLEUKIN-6 (TEST:WCINTSIX)|INTERLEUKIN 6 (TEST:DCSQE-ILKN6)|INTERLEUKIN 6 (TEST:DCSQE-INLKN6)|INTERLEUKIN 6 (TEST:BCILKN6)|IL-6 (TEST:BC1-1597)|INTERLEUKIN 6 (TEST:BCINLKN6)|INTERLEUKIN 6 (TEST:MCSQ-ILKN6)|INTERLEUKIN 6 (TEST:EL:5290007698)|INTERLEUKIN 6 (TEST:NCSQE-ILKN6)|INTERLEUKIN 6 (TEST:MCSQ-IL6LAB)|INTERLEUKIN-6,SPECIALTY LABS (TEST:MCSQ-IL6)",202,1446
ioca_test_bcioca8,,,,mmol/L,mmol/L,{},0.0,9999.0,0.0,9999.0,3,True,singleton,IOCA (TEST:BCIOCA8),124,1507
ionized_calcium_test_bc1-163,,,,mEq/L,mEq/L,{},0.0,9999.0,0.0,9999.0,3,True,singleton,IONIZED CALCIUM (TEST:BC1-163),1,1
itime_sec_test_scitime,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,ITIME (SEC) (TEST:SCITIME),1,4
kininogen_high_molecular_weight,3276-3,Kininogen.high molecular weight,PPP,arb U/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HMW KININOGEN (TEST:BCHMWK1),2,2
lactate,2524-7,Lactate,Ser/Plas,mmol/L,mmol/l|mmol/L|MMOL/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LACTATE (TEST:WC326.0800)|LACTATE, BLOOD (TEST:EL:5200007887)|LACTIC ACID (TEST:NCLAC1)|LACTIC ACID (TEST:BC1-50)|PLASMA LACTIC ACID (TEST:SCPLACT)|PLASMA LACTIC ACID (TEST:FCPLACT)|LACTATE, WHOLE BLOOD (TEST:NCSQE-LACTB)|LACTATE (TEST:BCLAC8)|PLASMA LACTIC ACID (TEST:VCSQE-PLACT)|LACTIC ACID (TEST:MCSQ-ORGAC1)|LACTATE (TEST:NCSQE-LACTAC)|LACTIC ACID (TEST:MCLACT)|LACTATE BLOOD (TEST:EL:5200007879)|LACTIC ACID (MMOL/L) BLOOD (TEST:EL:5200010744)|OLACTATE (TEST:BC1-2039)|LACTIC ACID (TEST:FC500.4500)|PLASMA LACTIC ACID (TEST:NCSQE-PLACT)|LACTIC ACID (TEST:FC10.0293)|LACTATE (RT) (TEST:SC310.0040)|PLASMA LACTIC ACID (TEST:MCP-LACT)|LACTATE, WHOLE BLOOD (TEST:SCLACTB)|LACTIC ACID (TEST:MCSQ-LACT)|PLASMA LACTIC ACID (TEST:DCSQE-PLACT)|PLASMA LACTIC ACID (TEST:MCSQ-PLACT)|LACTIC ACID, PLASMA (TEST:WC331.6901)|PLASMA LACTIC ACID (TEST:WCPLACT)|LACTATE (TEST:NCRTLAC)|LACTIC ACID (MMOL/L) BLOOD (TEST:EL:5290002761)|LACTATE, WHOLE BLOOD (TEST:BCLACTB)|LACTATE, WHOLE BLOOD (TEST:MCSQ-LACTB)|LACTIC ACID/LACTATE - RT (TEST:SC401.4102)|PLASMA LACTIC ACID (TEST:BCPLACT)",4061,130524
lactate_dehydrogenase,2532-0,Lactate dehydrogenase,Ser/Plas,arb U/L,U/L|IU/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LACTIC DEHYDROGENASE (TEST:FC10.0265)|LACTIC DEHYDROGENASE (TEST:WCLDH)|LD/LDH (TEST:WC331.1500)|LACTIC DEHYDROGENASE (TEST:FCLDH)|LACTIC DEHYDROGENASE (TEST:BCLDH)|LDH (TEST:NCLD)|LDH (TEST:SCLDH)|LDH (TEST:EL:5200007995)|.LDH TOTAL ACTIVITY (TEST:WC952.5902)|LDH (TEST:DCSQE-LDH)|LACTIC DEHYDROGENASE (TEST:MCSQ-LDH1)|LDH (TEST:FC500.4050)|LDH (TEST:FC500.4100)|LACTIC DEHYDROGENASE (TEST:MCSQ-LDH)|TOTAL LDH (TEST:WC603.3801)|LD/LDH (TEST:WC326.2290)|LDH (TEST:NHSQE-LDH)|LACTATE DEHYDROGENASE (TEST:BCLDI1)|LACTATE DEHYDROGENASE (TEST:FCLDI1)|LACTIC DEHYDROGENASE (TEST:FC10.0267)|LDH (TEST:DHSQE-LDH)|TOTAL LDH ACTIVITY (TEST:WC603.3800)|LACTIC DEHYDROGENASE (TEST:MCLDH)|LACTIC DEHYDROGENASE (TEST:SC400.4310)|LACTIC DEHYDROGENASE (TEST:NCSQE-LDH)|LDH (TEST:BC1-22)|LACTATE DEHYDROGENASE BLOOD (TEST:EL:5200007997)|LDH (TEST:SC400.4300)|LACTIC DEHYDROGENASE (TEST:VCSQE-LDH)|TOTAL LD ACTIVITY (TEST:EL:5200007999)|LACTIC DEHYDROGENASE (TEST:MC.LDH)|LDH (TEST:NCLDH),2804,101127
lactate_dehydrogenase_1/lactate_dehydrogenase_total,2536-1,Lactate dehydrogenase 1/Lactate dehydrogenase.total,Ser/Plas,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LD1 (TEST:NCLD1)|I, HEART BLOOD (TEST:EL:5200007986)|I (HEART) (TEST:WC603.3900)|.LDH 1 (TEST:WC952.5906)|I, HEART (TEST:BCLD4)|LDH1 (TEST:BC1-32)",8,25
lactate_dehydrogenase_2,2540-3,Lactate dehydrogenase 2,Ser/Plas,arb U/L,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.LDH I2 (TEST:WC952.5916),1,1
lactate_dehydrogenase_2/lactate_dehydrogenase_total,2539-5,Lactate dehydrogenase 2/Lactate dehydrogenase.total,Ser/Plas,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LDH2 (TEST:BC1-33)|II (TEST:BCLDI5)|II BLOOD (TEST:EL:5200008000)|LD2 (TEST:NCLD2)|II (TEST:WC603.4000)|.LDH 2 (TEST:WC952.5908),8,25
lactate_dehydrogenase_3/lactate_dehydrogenase_total,2542-9,Lactate dehydrogenase 3/Lactate dehydrogenase.total,Ser/Plas,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LD3 (TEST:NCLD3)|III (TEST:BCLDI6)|III BLOOD (TEST:EL:5200008001)|.LDH 3 (TEST:WC952.5910)|III (TEST:WC603.4100)|LDH3 (TEST:BC1-34),8,25
lactate_dehydrogenase_4/lactate_dehydrogenase_total,2545-2,Lactate dehydrogenase 4/Lactate dehydrogenase.total,Ser/Plas,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LDH4 (TEST:BC1-35)|.LDH 4 (TEST:WC952.5912)|IV (TEST:BCLDI7)|IV (TEST:WC603.4200)|IV BLOOD (TEST:EL:5200008002)|LD4 (TEST:NCLD4),8,25
lactate_dehydrogenase_5/lactate_dehydrogenase_total,2548-6,Lactate dehydrogenase 5/Lactate dehydrogenase.total,Ser/Plas,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"V, LIVER (TEST:BCLDI8)|LD5 (TEST:NCLD5)|LDH5 (TEST:BC1-36)|.LDH 5 (TEST:WC952.5914)|V (LIVER) (TEST:WC603.4300)|V, LIVER BLOOD (TEST:EL:5200008003)",8,25
lactate_dehydrogenase_isoenzymes,5910-5,Lactate dehydrogenase isoenzymes,Ser/Plas,,U/L,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LD ISOENZYMES,MP (TEST:MCSQ-MPLDIS)|.LDH ISOS (TEST:WC952.5904)|INTERPRETATION (TEST:NCLDINT)|LD ISOENZYMES (TEST:EL:5200007998)",1,5
lipoprotein_(little_a),43583-4,Lipoprotein (little a),Ser/Plas,nmol/L,nmol/L|mg/dl|mg/dL,{'nmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LIPOPROTEIN A (TEST:NCSQE-LPAM)|LIPOA (TEST:BC1-776)|LIPOPROTEIN A (TEST:WCLPAM)|LIPOPROTEIN A (TEST:FC50.022)|LIPOPROTEIN (A) AML (TEST:MCSQ-LPAAML)|LIPOPROTEIN (A), AML (TEST:MCSQ-LPAAML)|LIPOPROTEIN (A),MP (TEST:MCLPP(A))|LIPOPROTEIN(A) (TEST:EL:5200018868)|LIPOPROTEIN A (TEST:MCSQ-LPAM)|LIPOPROTEIN A (TEST:EL:5200008267)|LIPOPROTEIN (A) (TEST:EL:5290006654)|LIPOPROTEIN A (TEST:BCLPAM)|LIPOPROTEIN A (TEST:NCLIPOA1)|LIPOPROTEIN (A),LL (TEST:MCLP(A))|LIPOPROTEIN A, SERUM (TEST:WC601.7420)",252,682
lipoprotein_a_test_mcsq-mlppa,,,,mg/dL,mg/dL,{},0.0,9999.0,0.0,9999.0,3,True,singleton,LIPOPROTEIN A (TEST:MCSQ-MLPPA),72,99
lipoprotein_alpha_subparticle_large,43729-3,Lipoprotein.alpha.subparticle.large,Ser/Plas,umol/L,umol/L|mcmol/L,{'mcmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LARGE HDL PARTICLE CONCENTRATI (TEST:WC954.1055)|LARGE HDL PARTICLE CONCENTRATI (TEST:WC677.0780),1,3
lipoprotein_beta,14815-5,Lipoprotein.beta,Ser/Plas,mmol/L,nmol/L,{'nmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL LDL PARTICLE CONCENTRATI (TEST:WC954.1035),1,2
lipoprotein_beta_subparticle,35505-7,Lipoprotein.beta.subparticle,Ser/Plas,,nm,{'nm': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERPRETATION (TEST:WC652.0508)|LDL SUBFRACTIONATION (TEST:WC652.0507),1,2
lipoprotein_beta_subparticle_small,43727-7,Lipoprotein.beta.subparticle.small,Ser/Plas,nmol/L,nmol/L,{'nmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SMALL LDL PARTICLE CONCENTRATI (TEST:WC677.0776)|SMALL LDL PARTICLE CONCENTRATI (TEST:WC954.1045),1,3
lipoprotein_pattern,49280-1,Lipoprotein pattern,Ser/Plas,,mg/dL,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LIPOPROTEIN ELECTROPH (TEST:BCLPEP6)|LIPOPROTEIN ELECTROPHORESIS,MP (TEST:MCSQ-LIPEP)|LIPO PEP (TEST:BC1-127)",2,4
lipoprotein_x,42178-4,Lipoprotein.X,Ser/Plas,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LPX (TEST:MCSQ-MLPX),21,24
liter_flow_test_sc301.0500,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,LITER FLOW (TEST:SC301.0500),3,12
liters/min_test_fc90.0070,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,LITERS/MIN (TEST:FC90.0210)|LITERS/MIN (TEST:FC90.0070),16,64
liters/min_test_wc301.0600,,,,L/MIN,L/MIN,{},0.0,9999.0,0.0,9999.0,3,False,,LITERS/MIN (TEST:WC301.0600)|LITERS/MIN (TEST:WC301.1640)|LITERS/MIN BLOOD (TEST:EL:5200001169)|LITERS/MIN (TEST:FCVLM)|LITERS/MIN (TEST:FCALM)|LITERS/MIN (TEST:EL:5200015358),28,253
low_molecular_weight_heparin_induced_platelet_ab,45274-8,Low molecular weight heparin induced platelet Ab,Ser,,IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI FXA FRAGMIN (TEST:MHSQ-FRAGM)|ANTI-XA (LOVENOX) BLOOD (TEST:EL:5200008233),730,2811
lupus_anticoagulant,3281-3,Lupus anticoagulant,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS ANTICOAGULANT INTERPRETATION (TEST:EL:5290007139)|INTERPRETATION (TEST:WC601.7541)|LUPUS INTERPRETATION (TEST:NHLUPINT)|LUPUS ANTICOAGULANT (TEST:FC50.5060)|INTERPRETATION (TEST:FC70.1300)|LUPUS ANTICOAGULANT INTERPRET. (TEST:FC50.5063)|LUPUS ANTICOAG INTERP (TEST:NCSQE-ALUPO2)|LUPUS ANTICOAGULANT TECH INTEPRETATION BLOOD (TEST:EL:5290007130),25,127
lupus_anticoagulant_neutralization_dilute_phospholipid,15191-0,Lupus anticoagulant neutralization.dilute phospholipid,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PLATELET NEUTRALIZATION (PTT-D, CONFIRM) BLOOD (TEST:EL:5290006802)|PHOSPHOLIPID NEUTRALIZATION (TEST:FC50.5062)|DIL THROMBOPLASTIN (TEST:MH193)",4,11
lupus_anticoagulant_neutralization_platelet,3284-7,Lupus anticoagulant neutralization.platelet,PPP,s,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLATELET NEUTRALIZATION PROCEDURE (TEST:NCSQE-PNPPL)|LUPUS ANTICOAGULANT (PLT NEUTRALIZATION) (TEST:EL:5200010914)|INTERPRETATION (LUPUS ANTICOAGULANT) BLOOD (TEST:EL:52900002303)|LA FINAL RESULT (TEST:FHLAFR)|PLT NEUT PROCEDURE (TEST:MHSQ-HEXPH)|PLATELET NEUTRALIZATION PROCEDURE (TEST:BH1-202)|LA FINAL RESULT (TEST:BHLAFR)|PLT NEUTRALIZATION PROCEDURE (TEST:FC70.0600)|PLATELET NEUTRALIZATION PROCEDURE (TEST:SCPNPPL)|PLATELET NEUTRALIZATION (TEST:WC601.7542)|PLT NEUT PROCEDURE (TEST:MHPNP),209,776
lupus_anticoagulant_three_screening_tests_w_reflex,75882-1,Lupus anticoagulant three screening tests W Reflex,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS ANTICOAGULANT INTERPRETATION BLOOD (TEST:EL:5290006807)|LUPUS ANTICOAG INTERP (TEST:NCSQE-ALUPP1)|LUPUS ANTICOAG INTERP (TEST:MCSQ-ALUPP1),9,19
lupus_anticoagulant_two_screening_tests_w_reflex,75514-0,Lupus anticoagulant two screening tests W Reflex,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERPRETATION (TEST:NCSQE-LUP5)|INTERPRETATION (TEST:MCSQ-LUP5)|INTERPRETATION (TEST:FCLUP5)|INTERPRETATION (TEST:SCLUP5),17,37
lupus_screen_test_dhsqe-lascr,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,LUPUS SCREEN (TEST:DHSQE-LASCR),15,44
man_fibrometer_ptt_test_mhsq-mptt,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,True,singleton,MAN (FIBROMETER) PTT (TEST:MHSQ-MPTT),2,3
manual_pt-inr_test_mhsq-mpti,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,MANUAL PT-INR (TEST:MHSQ-MPTI),5,11
mechrate_test_scmechrt,,,,bpm,bpm,{},0.0,9999.0,0.0,9999.0,3,True,singleton,MECHRATE (TEST:SCMECHRT),1,2
methemoglobin/hemoglobin_total,2614-6,Methemoglobin/Hemoglobin.total,Bld,%,% of to|%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"METHGB % BLOOD (TEST:EL:5290001045)|METHEMOGLOBIN (TEST:MCMHGB)|METHEMOGLOBIN B (TEST:MCSQ-MHGBB)|METHGB BLOOD (TEST:EL:5200008881)|METHGB (TEST:BC1-145)|METHEMOGLOBIN B (TEST:EL:5200008947)|METHGB (TEST:BCMETHB)|METHEMOGLOBIN % SATURATION (TEST:WC301.2700)|METHEMOGLOBIN, BLD (TEST:MCSQ-METHGB)|METHEMOGLOBIN (TEST:MCSQ-MHGB)|METHEMOGLOBIN, B (TEST:FC82.3810)|METHEMOGLOBIN BLOOD (TEST:EL:5200008946)|METHGB (TEST:DCSQE-METHB)",116,2750
methemoglobin_intrp_test_mcsq-mint18,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,METHEMOGLOBIN INTRP (TEST:MCSQ-MINT18),1,2
mycobacterium_bovis_tuberculin_stimulated_gamma_interferon-control_stimulated_gamma_interferon,53704-3,Mycobacterium bovis tuberculin stimulated gamma interferon-control stimulated gamma interferon,Bld,IU/mL,IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NIL (TEST:MCSQ-NIL)|INTERFERON-GAMMA (NIL) (TEST:EL:5020097100)|NIL (TEST:VCSQE-NIL),128,221
natriuretic_peptide_b,30934-4,Natriuretic peptide.B,Ser/Plas,ng/L;pg/mL,pg/mL|PG/ML,{'PG/ML': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"BRAIN NATRIURETIC PEPTIDE (TEST:SC200.1151)|B-TYPE NATRIURETIC PEPTIDE (TEST:WC331.6060)|B-TYPE NATR PEPTIDE BLOOD (TEST:EL:5290000344)|B-TYPE NATR PEPTIDE (TEST:BCBNPSHC)|BRAIN NATRURETIC PEP, NI (TEST:MCSQ-BNP)|BNP POC (TEST:NCBNPPOC)|B-TYPE NATRIURETIC PEPTIDE (TEST:FC10.0288)|BRAIN NATRIURETIC PEPTIDE (TEST:SC200.1150)|BRAIN NATRIURETIC PEPTIDE (TEST:BC1-1287)|B-NATRIURETIC PEP. (TEST:NCBNPCHF)|B NATRIUETIC PEPTIDE (TEST:WC326.0805)",231,1334
natriuretic_peptide_b_prohormone_n-terminal,33762-6,Natriuretic peptide.B prohormone N-Terminal,Ser/Plas,pg/mL,pg/ml|pg/mL|PG/ML,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"NT-PRO BNP (TEST:DCSQE-PBNPM1)|NT-PROBNP (TEST:SCPRBNP)|NT-PROBNP (TEST:VCSQE-PRBNP)|NT-PROBNP (TEST:NCSQE-PRBNP)|NT-PROBNP (TEST:DCSQE-PRBNP)|NT PRO BNP (TEST:WC326.0807)|NT-PROBNP (TEST:WCPRBNP)|NT-PROBNP (TEST:FCPRBNP)|NT-PROBNP BLOOD (TEST:EL:5200011048)|NT-PROBNP (TEST:FC500.5200)|NT-PRO BNP, P (TEST:WC953.0202)|NT-PROBNP (TEST:FC500.5250)|NT-PROBNP (TEST:MCSQ-PRBNP)|NT-PRO BNP (TEST:NCNTPRO)|NT-PROBNP (TEST:BCPRBNP)|NT-PROBNP (TEST:BC1-1445)",4612,41030
nmr_lipoprofile_test_mcsq-nmrlp,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,generic_terms,NMR LIPOPROFILE (TEST:MCSQ-NMRLP),3,9
o2_delivery_method_blood_test_el_52000169325,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,O2 DELIVERY METHOD BLOOD (TEST:EL:52000169325)|O2 DELIVERY METHOD (TEST:SCO2D),9,44
o2_liters/min_blood_test_el_5230000831,,,,L/Min,L/Min,{},0.0,9999.0,0.0,9999.0,3,False,,O2 LITERS/MIN (TEST:BCO2LMIN)|O2 LITERS/MIN BLOOD (TEST:EL:5230000831),701,6681
o2sat_venous_measured_test_wc301.1605,,,,%,%,{},0.0,9999.0,0.0,9999.0,3,True,singleton,O2SAT VENOUS (MEASURED) (TEST:WC301.1605),3,5
observation,13510-3,Observation,Bone mar,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,MYELOPEROXIDASE (TEST:MHSQ-BMPO)|PEROX ST (TEST:BH3-2)|MYELOPEROXIDASE (TEST:BHBMPO)|MYELOPEROXIDASE (TEST:DHSQE-BMPO)|MYELOPEROXIDASE (TEST:EL:5200002180),16,47
oximetry_test_sc301.0200,,,,% sat,% sat,{},0.0,9999.0,0.0,9999.0,3,True,singleton,OXIMETRY (TEST:SC301.0200),1,4
oxygen,2703-7,Oxygen,BldA,mm Hg,MM HG|mmHg.|mm HG|mm/Hg|MMHG|mmHg|mm[Hg],{'mm[Hg]': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PO2 (UNCORRECTED) (TEST:EL:5200015511)|CAPILLARY PO2 (TEST:MCSQ-CPO2C)|PO2 BLOOD (TEST:EL:5200010940)|PO2(UNCORRECTED) (TEST:WCVPO2U)|ARTERIAL PO2 (TEST:MC/APO2)|ARTERIAL BLOOD GAS PO2 (TEST:SC300.9800)|PO2 (TEST:EL:5200010939)|PO2 (ARTERIAL) (TEST:EL:5200010933)|ARTERIAL PO2 (TEST:SCAPO2C)|PO2 MIXED VENOUS (TEST:NCSQE-PO2MV)|UNSPECIFIED PO2 (TEST:MCPO2C)|PAO2 (TEST:NCPAO2)|PO2 (TEST:MCSQ-CVPO2)|PO2 (TEST:WC301.0300)|PO2 BLOOD (TEST:EL:5200003700)|ARTERIAL PO2 (TEST:NCSQE-APO2C)|OPO2 (TEST:BC1-1306)|ARTERIAL PO2 (TEST:VCSQE-APO2C)|PO2 BLOOD (TEST:EL:5200001512)|ARTERIAL PO2 (TEST:FCAPO2C)|PO2 MIXED VENOUS (TEST:MCSQ-PO2MV)|ARTERIAL PO2 (TEST:MCSQ-APO2C)|PO2 (TEST:NCPO2IS)|PO2 (TEST:BCPO2Q)|PO2TC (TEST:NCPO2TC)|CAPILLARY PO2 (TEST:MC/CPO2)|PO2(UNCORRECTED) (TEST:NCSQE-PO2U)|PO2(UNCORRECTED) (TEST:WCPO2U)|PO2 MIXED VENOUS BLOOD (TEST:EL:5210014504)|PO2 (TEST:MCPO)|PO2(UNCORRECTED) BLOOD (TEST:EL:5200010942)|UNSPECIFIED PO2 (TEST:MC/BPO2)|PO2(UNCORRECTED) (TEST:MCSQ-PO2U)|PO2 (TEST:BC1-137)|UNSPECIFIED PO2 (TEST:MCSQ-PO2C)|ARTERIAL PO2 (TEST:FC90.0030),1250,193487
oxygen^^adjusted_to_patient's_actual_temperature,19254-2,Oxygen^^adjusted to patient's actual temperature,Bld,mm Hg,MMHG|mmHg,{'MMHG': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CORRECTED PO2 (TEST:NCPO2CT)|PO2 (TEMP) (TEST:SC300.9853),15,67
oxygen_liters/min_blood_test_el_5200010063,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,OXYGEN LITERS/MIN (TEST:SCOLMIN)|OXYGEN LITERS/MIN (TEST:WCOLMIN)|OXYGEN LITERS/MIN BLOOD (TEST:EL:5200010063),183,1471
oxygen_saturation,2713-6,Oxygen saturation,Bld,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ARTERIAL OXYGEN SAT BLOOD (TEST:EL:5200001454)|VSO2 (TEST:NCSQE-SO2V)|VSO2 (TEST:MCSQ-SO2V)|SVO2 (TEST:MCSQ-SO2MV)|SO2-MIXED (SO2, MIXED BLD) BLOOD (TEST:EL:5220000326)|SO2, VENOUS (TEST:EL:5200015421)|O2 SAT ARTERIAL (CALCULATED) (TEST:WC301.0400)|SO2 (TEST:VCSQE-SO2)|VENOUS OXYGEN SAT (TEST:FCVO2SAT)|SAO2 EXER (TEST:NCSAO2E)|OXYGEN SATURATION (TEST:WCO2SAT)|SO2, UNSPECIFIED BLOOD (TEST:EL:5200013055)|SO2, UNSPECIFIED BLOOD (TEST:EL:5200009955)|SATURATED OXYGEN ISTAT (TEST:NCO2IS)|O2 SAT (TEST:BC1-356)|SO2 (TEST:BCSO28)|OSO2 (TEST:BC1-1310)|SATURATED O2 (TEST:EL:5200013056)|O2SAT MEASURED ARTERIAL (TEST:WC301.0405)|SAO2 REST (TEST:NCSAO2R)|OXYGEN SATURATION (TEST:FC90.0040)|OXYGEN SATURATION (TEST:MCSQ-O2SAT)|VSO2 (TEST:BC1-335)|SO2-VENOUS (SO2, VENOUS) BLOOD (TEST:EL:5220000325)|ARTERIAL BLD GAS O2 SATURATION (TEST:SC301.0100)|VENOUS OXYGEN SAT (TEST:WCVO2SAT)|OX-SAO2% (TEST:NCSAO2)|ARTERIAL OXYGEN SAT (TEST:FCAO2SAT)|ASO2 (TEST:MCSQ-SO2A)|SO2 (TEST:EL:5200013057)|SO2(CALC) (TEST:BC1-138)|SO2 (TEST:MCSQ-SO2)|O2 SAT (SO2, ARTERIAL) BLOOD (TEST:EL:5220000324)|SO2-VENOUS (SO2, VENOUS) BLOOD (TEST:EL:5200013058)|ASO2 (TEST:SCSO2A)|SO2 (TEST:BCSO2)|OXYGEN SATURATION (TEST:NCSQE-O2SAT)|VSO2 (TEST:BCSO2V)|SCVO2 (TEST:MCSQ-SO2CV)|O2SAT (TEST:NCO2SAT)",2572,214747
oxygen_saturation_test_fc90.0150,,,,%,%,{},0.0,9999.0,0.0,9999.0,3,True,singleton,OXYGEN SATURATION (TEST:FC90.0150),14,23
oxyhemoglobin,87437-0,Oxyhemoglobin,Plas,mg/dl,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,OXYHEMOGLOBIN (TEST:FCOXYHEM)|OXYHEMOGLOBIN BLOOD (TEST:EL:5200010208)|OXYHEMOGLOBIN (TEST:MCSQ-OXYHEM),34,476
oxyhemoglobin/hemoglobin_total,11559-2,Oxyhemoglobin/Hemoglobin.total,Bld,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,O2HB (TEST:BCO2HB10)|OXY HGB (TEST:EL:52000161431),288,2726
patient_resp_rate_test_sc301.0800,,,,/MIN,/MIN,{},0.0,9999.0,0.0,9999.0,3,True,singleton,PATIENT RESP RATE (TEST:SC301.0800),1,2
"pco2,_central_venous_blood_test_el_5290001703",,,,mm[Hg],mm[Hg],{},0.0,9999.0,0.0,9999.0,3,False,,"PCO2, CENTRAL VENOUS BLOOD (TEST:EL:5290001703)|PO2, CENTRAL VENOUS BLOOD (TEST:EL:52900002323)",14,200
peep/cpap_test_fc90.0057,,,,cm H20,cm H20,{},0.0,9999.0,0.0,9999.0,3,False,,PEEP/CPAP (TEST:FC90.0057)|PEEP/CPAP (TEST:FC90.0180),12,96
peep/cpap_test_fcapcf,,,,CM H2O,CM H2O,{},0.0,9999.0,0.0,9999.0,3,False,,PEEP/CPAP (TEST:FCVPC)|PEEP/CPAP BLOOD (TEST:EL:5200001468)|PEEP/CPAP (TEST:FCAPCF)|PEEP/CPAP (TEST:EL:5200015486),25,228
percent_o2_test_wc301.0500,,,,%,%,{},0.0,9999.0,0.0,9999.0,3,False,,PERCENT O2 (TEST:WC301.0500)|PERCENT O2 (TEST:WC301.1620),28,132
ph,2746-6,pH,BldV,pH,UNITS,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PH MIXED VENOUS BLOOD (TEST:EL:5210014502)|ARTERIAL PH (TEST:SCAPHC)|VENOUS PH (TEST:SCVPHC)|ARTERIAL PH (TEST:MC/APH)|VPH (TEST:BCPHV)|PH MIXED VENOUS (TEST:NCSQE-PHCMV)|PH (TEST:EL:5200015497)|CAPILLARY PH (TEST:MC/C PH)|ARTERIAL PH (TEST:FC90.0020)|ARTERIAL PH (TEST:FCAPHC)|VPH BLOOD (TEST:EL:5200010687)|PH BLOOD (TEST:EL:5200003681)|PH BLOOD (TEST:EL:5200001492)|VENOUS PH (TEST:FC90.0110)|VPH (TEST:NCSQE-PHV)|ARTERIAL PH (TEST:VCSQE-APHC)|VENOUS PH (TEST:MCSQ-VPHC)|VPH (TEST:BC1-336)|ARTERIAL BLOOD GAS PH (TEST:SC300.9600)|VENOUS PH (TEST:MC/VPH)|PH (ARTERIAL) (TEST:EL:5200010626)|PH MIXED VENOUS (TEST:MCSQ-PHCMV)|VENOUS PH (TEST:NCPHV)|ARTERIAL PH (TEST:NCPHIS)|VENOUS PH (TEST:FCVPHC)|PH (TEST:WC301.1300)|CAPILLARY PH (TEST:MCSQ-CPHC)|PHTC (TEST:NCPHTC)|ARTERIAL PH (TEST:MCSQ-APHC)|ARTERIAL PH (TEST:NCSQE-APHC),1807,153808
